"Molecule.ChEMBL.ID","Smiles","Standard.Type","Standard.Relation","Standard.Value","Standard.Units","pChEMBL.Value","Target.ChEMBL.ID","Target.Name","Document.ChEMBL.ID","Assay.Description","Document.Journal","Document.Year","Molecular.Weight","AlogP"
"CHEMBL372710","CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3C(=O)\C(=C\c4ccc(Cl)c(Cl)c4)\Oc3c2)c1","IC50","'='",94600,"nM",4.02,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1140306","Inhibition of isolated human BuChE","J. Med. Chem.",2005,597.54,7.79
"CHEMBL1076259","CCCCCCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c3cc4ccccc4s3","IC50","'='",330,"nM",6.48,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1154393","Inhibition of human BuChE in serum","J. Med. Chem.",2009,591.82,6.32
"CHEMBL592674","CN(C)C(=O)N1c2ccccc2Sc3ccccc13","Ki","'='",9200,"nM",5.04,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1157634","Inhibition of human plasma BuChE by modified Ellman's spectrophotometric method","Bioorg. Med. Chem.",2010,270.36,3.97
"CHEMBL589536","O=C(NCCN1CCCC1)N2c3ccccc3Sc4ccccc24","Ki","'='",210,"nM",6.68,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1157634","Inhibition of human plasma BuChE by modified Ellman's spectrophotometric method","Bioorg. Med. Chem.",2010,339.46,4.09
"CHEMBL1202884","C(CC1CCN(Cc2ccccc2)CC1)Nc3cc4ccc5ccccc5c4nn3","IC50","'='",270,"nM",6.57,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1134774","Inhibition of butyrylcholinesterase from human serum","J. Med. Chem.",2001,487.48,5.5
"CHEMBL229104","Fc1cccc(c1)C(=O)OCCCCN2CCC(CC2)OC(c3ccccc3)c4ccccc4","IC50","'='",31550,"nM",4.5,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1143763","Inhibition of human BChE by Ellman's method","Bioorg. Med. Chem.",2007,461.58,6.03
"CHEMBL389048","Clc1ccc(cc1)C(=O)OCCCCN2CCC(CC2)OCc3ccccc3","IC50","'='",3520,"nM",5.45,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1143763","Inhibition of human BChE by Ellman's method","Bioorg. Med. Chem.",2007,401.93,4.96
"CHEMBL2160227","CN(CCCCCCCOc1cccc(c1)c2oc3ccccc3c2C(=O)c4ccccc4)Cc5ccccc5","IC50","'='",2880,"nM",5.54,"CHEMBL1914","Butyrylcholinesterase","CHEMBL2157903","Inhibition of human serum BuChE using butyrylthiocholine iodide as substrate preincubated for 20 mins prior to substrate addition by Ellman's method","Eur. J. Med. Chem.",2012,531.7,8.79
"CHEMBL603256","CN(Cc1ccccc1)Cc2ccc(\C=C\3/Cc4ccc(OCCCCCN5CCCCC5)cc4C3=O)cc2","IC50","'='",7700,"nM",5.11,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1157624","Inhibition of human BuChE preincubated for 20 mins before substrate addition by Ellman's method","Bioorg. Med. Chem.",2010,522.73,7.18
"CHEMBL543711","C(CCNc1ccc(nn1)c2ccccc2)CCN3CCc4ccccc4C3","IC50","'='",310,"nM",6.51,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1132590","Inhibitory concentration against Butyrylcholinesterase (BuChE) from human serum","J. Med. Chem.",1999,408.98,4.78
"CHEMBL127465","CN(CCCOc1ccc2C(=O)c3ccccc3Oc2c1)Cc4cccc(OC(=O)NCCCCCCCCN5CCOCC5)c4","IC50","'='",3.9,"nM",8.41,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1134674","In vitro inhibition of human serum Butyrylcholinesterase.","J. Med. Chem.",2001,629.8,6.61
"CHEMBL76173","C(CCCNc1c2CCCCc2nc3ncccc13)CCCNc4c5CCCCc5nc6ncccc46","IC50","'='",59,"nM",7.23,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1135422","Concentration that causes 50% inhibition of Butyrylcholinesterase (BChE) using human serum and BW284c51","J. Med. Chem.",2002,494.69,6.81
"CHEMBL492179","CNC(=O)O[C@H]1CO[C@@H]2[C@@H](CO[C@H]12)O[N+](=O)[O-]","IC50","'='",5100,"nM",5.29,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1140164","Inhibition of human plasma BuchE by Ellman's method","J. Med. Chem.",2008,248.19,-0.91
"CHEMBL217521","CC12CC3Cc4nc5cc(Cl)ccc5c(N)c4C(C1)C3N2S(=O)(=O)C","IC50","'='",9220,"nM",5.04,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1137340","Inhibition of human serum BChE","J. Med. Chem.",2006,377.9,2.92
"CHEMBL242345","COc1ccccc1CNCCCCCCN2CCC(CCC3CCN(CCCCCCNCc4ccccc4OC)CC3)CC2","IC50","'='",10471.29,"nM",4.98,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1147166","Inhibition of human serum recombinant BChE after 20 mins","Bioorg. Med. Chem.",2007,634.99,7.91
"CHEMBL241960","CCN(CCCCCCNC1=CC(=O)C(=CC1=O)NCCCCCCN(CC)Cc2ccncc2)Cc3ccncc3","IC50","'='",70100,"nM",4.15,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1148814","Inhibition of human recombinant butyrylcholinesterase","J. Med. Chem.",2007,574.81,5.04
"CHEMBL242661","CCN(CCCCCCNC1=CC(=O)C(=CC1=O)NCCCCCCN(CC)Cc2ccc(OC)cc2)Cc3ccc(OC)cc3","IC50","'='",2390,"nM",5.62,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1148814","Inhibition of human recombinant butyrylcholinesterase","J. Med. Chem.",2007,632.89,6.27
"CHEMBL242836","COc1ccccc1CN(CCCCCCNC2=CC(=O)C(=CC2=O)NCCCCCCN(Cc3ccccc3OC)C(C)C)C(C)C","IC50","'='",660,"nM",6.18,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1148814","Inhibition of human recombinant butyrylcholinesterase","J. Med. Chem.",2007,660.94,7.04
"CHEMBL243044","COc1ccccc1CNCCCCCCNC2=CC(=O)C(=CC2=O)NCCCCCCNCc3ccccc3OC","IC50","'='",3230,"nM",5.49,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1148814","Inhibition of human recombinant butyrylcholinesterase","J. Med. Chem.",2007,576.78,4.8
"CHEMBL243269","CCN(CCCCCCNC1=C(C)C(=O)C(=C(C)C1=O)NCCCCCCN(CC)Cc2ccccc2OC)Cc3ccccc3OC","IC50","'='",462,"nM",6.33,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1148814","Inhibition of human recombinant butyrylcholinesterase","J. Med. Chem.",2007,660.94,7.05
"CHEMBL243062","CCN(CCCCCCNC1=C(Br)C(=O)C(=C(Br)C1=O)NCCCCCCN(CC)Cc2ccccc2OC)Cc3ccccc3OC","IC50","'='",696,"nM",6.16,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1148814","Inhibition of human recombinant butyrylcholinesterase","J. Med. Chem.",2007,790.68,7.71
"CHEMBL522073","CN[C@@H](Cc1ccccc1)C(=O)NCC(=O)Nc2c3CCCCc3nc4ccccc24","Ki","'='",1198,"nM",5.92,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1141710","Inhibition of human recombinant BChE","Bioorg. Med. Chem. Lett.",2008,416.53,3
"CHEMBL223000","BrCCN1C(=O)C(=O)c2ccccc12","Ki","'='",28100,"nM",4.55,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1144473","Inhibition of human BChE","J. Med. Chem.",2007,254.08,1.61
"CHEMBL222851","Cc1ccc(NCN2C(=O)C(=O)c3ccccc23)cc1","Ki","'='",18100,"nM",4.74,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1144473","Inhibition of human BChE","J. Med. Chem.",2007,266.3,2.59
"CHEMBL3326711","COc1ccc2C=C(C(=O)NCCCCCCCNc3c4CCCCc4nc5ccccc35)C(=O)Oc2c1","Ki","'='",35,"nM",7.46,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3352817","Inhibition of human BChE assessed as acetylthiocholine hydrolysis","Bioorg. Med. Chem.",2014,513.64,6.02
"CHEMBL474836","COc1ccc(cc1OC)C(=O)c2ccc(\C=C\CN(C)Cc3ccccc3)cc2","IC50","'='",44000,"nM",4.36,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1138541","Inhibition of human serum BChE by Ellman's method","Eur. J. Med. Chem.",2009,401.51,5.08
"CHEMBL2419688","Clc1nc(NCCCCC2CCN(Cc3ccccc3)CC2)c(cc1C#N)C#N","IC50","'='",8130,"nM",5.09,"CHEMBL1914","Butyrylcholinesterase","CHEMBL2417380","Inhibition of human plasma BuChE using butyrylthiocholine as substrate by Ellman's method","Eur. J. Med. Chem.",2013,407.95,4.97
"CHEMBL3322233","Clc1ccc(cc1)c2nc3ccc(cc3c4NCCCc24)C(=O)NCCCCNc5c6CCCCc6nc7cc(Cl)ccc57","IC50","'='",205,"nM",6.69,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3352669","Inhibition of human recombinant BChE using butyrylthiocholine iodide as substrate by spectrophotometric analysis","Eur. J. Med. Chem.",2014,661.08,8.62
"CHEMBL3356533","Clc1ccc2c(NCCCNC3=CC(=O)c4ccccc4C3=O)c5CCCCc5nc2c1","IC50","'='",197,"nM",6.71,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3351527","Inhibition of human plasmatic BChE after 5 mins by Ellman method","J. Med. Chem.",2014,445.95,5.12
"CHEMBL3356537","Oc1cccc2C(=O)C(=CC(=O)c12)NCCCNc3c4CCCCc4nc5cc(Cl)ccc35","IC50","'='",258,"nM",6.59,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3351527","Inhibition of human plasmatic BChE after 5 mins by Ellman method","J. Med. Chem.",2014,461.95,4.83
"CHEMBL3093803","C(CCCCC[n+]1ccccc1)CCCCC[n+]2cccc3ccccc23","IC50","'='",900,"nM",6.05,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3091342","Inhibition of human plasmatic BChE after 5 mins by Ellman's method","Bioorg. Med. Chem. Lett.",2013,522.37,5.63
"CHEMBL3093800","C(CCCC[n+]1cccc2ccccc12)CCC[n+]3ccccc3","IC50","'='",2000,"nM",5.7,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3091342","Inhibition of human plasmatic BChE after 5 mins by Ellman's method","Bioorg. Med. Chem. Lett.",2013,480.29,4.46
"CHEMBL405686","COc1cc2CCN(C)[C@H]3Cc4ccc(Oc5cc(C[C@H]6N(C)CCc7cc(OC)c(OC)c(Oc1cc23)c67)ccc5OC(=O)c8ccc(cc8)[N+](=O)[O-])cc4","IC50","'='",2140,"nM",5.67,"CHEMBL1914","Butyrylcholinesterase","CHEMBL2163249","Inhibition of human BChE by Ellman's method","Bioorg. Med. Chem.",2012,757.84,8.28
"CHEMBL2160218","CN(CCCCCCCOc1ccc(cc1)c2oc3ccccc3c2C(=O)c4ccc5ccccc5c4)Cc6ccccc6","IC50","'='",89100,"nM",4.05,"CHEMBL1914","Butyrylcholinesterase","CHEMBL2157903","Inhibition of human serum BuChE using butyrylthiocholine iodide as substrate preincubated for 20 mins prior to substrate addition by Ellman's method","Eur. J. Med. Chem.",2012,581.76,9.95
"CHEMBL2160231","COc1cccc(c1)C(=O)c2c(oc3ccccc23)c4cccc(OCCCCCCCN(C)Cc5ccccc5)c4","IC50","'='",1370,"nM",5.86,"CHEMBL1914","Butyrylcholinesterase","CHEMBL2157903","Inhibition of human serum BuChE using butyrylthiocholine iodide as substrate preincubated for 20 mins prior to substrate addition by Ellman's method","Eur. J. Med. Chem.",2012,561.72,8.8
"CHEMBL208092","C\C=C\1/C2C=C(C)C[C@]1(N)CC(NCCCCCCCNc3c4CCCCc4nc5ccccc35)C2(C)C","Ki","'='",20.8,"nM",7.68,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1148525","Inhibition of human BuChE","J. Med. Chem.",2006,514.8,7.47
"CHEMBL507517","COc1ccc2N(CC=C(C)C)C3N(C)CCC3(CC=C(C)C)c2c1","IC50","'='",4590,"nM",5.34,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1157353","Inhibition of human plasma BChE after 20 mins by Ellman's method","J. Med. Chem.",2008,340.51,4.74
"CHEMBL3216209","COc1cc2CC(CC3CCN(CCCNc4c5CCCCc5nc6ccccc46)CC3)Cc2cc1OC","IC50","'='",7.25,"nM",8.14,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1150773","Inhibition of human serum BChE by Ellman's assay","J. Med. Chem.",2008,586.65,6.45
"CHEMBL3338395","COCCN(C[C@H]1CCCN(C1)C2Cc3ccccc3C2)C(=O)c4ccc5ccccc5c4","Ki","'='",27.05,"nM",7.57,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3352549","Inhibition of recombinant human BChE at 50 nM by stopped flow apparatus method","J. Med. Chem.",2014,442.6,4.81
"CHEMBL589063","CCCN(CCC)C(=O)N1c2ccccc2Sc3ccccc13","Ki","'='",430,"nM",6.37,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1157634","Inhibition of human plasma BuChE by modified Ellman's spectrophotometric method","Bioorg. Med. Chem.",2010,326.47,5.53
"CHEMBL588172","CC(C)N(C(C)C)C(=O)N1c2ccccc2Sc3ccccc13","Ki","'='",180,"nM",6.75,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1157634","Inhibition of human plasma BuChE by modified Ellman's spectrophotometric method","Bioorg. Med. Chem.",2010,326.47,5.53
"CHEMBL2047528","CN(CCCOc1ccc2C=CC(=O)Oc2c1)Cc3cccc(OC(=O)NCCCCCc4ccccc4)c3","IC50","'='",1.57,"nM",8.8,"CHEMBL1914","Butyrylcholinesterase","CHEMBL2046402","Inhibition of human serum BuChE using butyrylthiocholine iodide as substrate preincubated for 15 mins before substrate addition by Ellman's method","ACS Med. Chem. Lett.",2012,528.65,6.2
"CHEMBL225451","COc1cccc(CN(C)CCCCCCCOc2ccc3C(=O)c4ccccc4Oc3c2)c1","IC50","'='",1850,"nM",5.73,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1144481","Inhibition of human serum BuChE","Bioorg. Med. Chem.",2007,459.59,6.42
"CHEMBL427090","CN(CCCCCCCCCOc1ccc2C(=O)c3ccccc3Oc2c1)Cc4ccccc4","IC50","'='",100,"nM",7,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1144481","Inhibition of human serum BuChE","Bioorg. Med. Chem.",2007,457.61,7.19
"CHEMBL374981","COc1cc(cc(OC)c1OC)C(=O)NCCCCCCCCC(=O)NNc2c3CCCCc3cc4ccccc24","IC50","'='",1.38,"nM",8.86,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1138205","Inhibition of human plasma BChE","J. Med. Chem.",2006,561.72,6.35
"CHEMBL427249","CN(CCCCCOc1ccc2C(=O)c3ccccc3Oc2c1)Cc4ccccc4","IC50","'='",2490,"nM",5.6,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1144481","Inhibition of human serum BuChE","Bioorg. Med. Chem.",2007,401.51,5.63
"CHEMBL110077","CC1=CC2CC(C1)c3c(N)c4ccc(F)cc4nc3C2","IC50","'='",197,"nM",6.71,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1132351","Inhibition of butyrylcholinesterase (BChE) activity in human serum","J. Med. Chem.",1999,268.33,3.95
"CHEMBL504924","CN[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4[C@@H](OC(=O)C)[C@H](CC[C@]4(C)[C@H]3CC[C@]12C)NC(=O)\C(=C\C)\C","IC50","'='",400,"nM",6.4,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1156637","Inhibition of butyrylcholinesterase","J. Nat. Prod.",2008,472.71,5.25
"CHEMBL498645","C[C@@H]([C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](N)CC[C@]4(C)[C@H]3CC[C@]12C)N(C)C","IC50","'='",500,"nM",6.3,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1156637","Inhibition of butyrylcholinesterase","J. Nat. Prod.",2008,346.6,4.92
"CHEMBL2414862","C\C(=N/NC(=O)Nc1ccncc1)\c2ccc(O)cc2","Ki","'='",628,"nM",6.2,"CHEMBL1914","Butyrylcholinesterase","CHEMBL2413015","Competitive inhibition of human serum BChE using butyrylthiocholine iodide as substrate by Lineweaver-Burk plot analysis","Bioorg. Med. Chem.",2013,270.29,2.33
"CHEMBL451277","CC(=O)N(CCCCNc1c2CCCCc2nc3ccccc13)CCCNc4c5CCCCc5nc6ccccc46","Ki","'='",0.725,"nM",9.14,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1150386","Inhibition of human recombinant BuChE","J. Med. Chem.",2008,549.76,7.08
"CHEMBL190322","CNC(=O)Oc1cccc2C3C(CCN3C)CSc12","IC50","'='",10.5,"nM",7.98,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1137822","Inhibitory concentration against human serum butyrylcholinesterase activity","J. Med. Chem.",2004,278.38,2.5
"CHEMBL395815","CCN(CCCCCCNC1=CC(=O)C(=CC1=O)NCCCCCCN(CC)Cc2ccccc2[N+](=O)[O-])Cc3ccccc3[N+](=O)[O-]","IC50","'='",67100,"nM",4.17,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1148814","Inhibition of human recombinant butyrylcholinesterase","J. Med. Chem.",2007,662.83,6.07
"CHEMBL230702","CCN(CCCCCNC1=CC(=O)C(=CC1=O)NCCCCCN(CC)Cc2ccccc2OC)Cc3ccccc3OC","IC50","'='",3460,"nM",5.46,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1148814","Inhibition of human recombinant butyrylcholinesterase","J. Med. Chem.",2007,604.84,5.49
"CHEMBL225638","CN(CCCCCCCOc1ccc2C(=O)c3ccccc3Oc2c1)Cc4ccccc4C","IC50","'='",29500,"nM",4.53,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1144481","Inhibition of human serum BuChE","Bioorg. Med. Chem.",2007,443.59,6.72
"CHEMBL219264","COc1cc(CCC(=O)NCCCCCC(=O)NNc2c3CCCCc3nc4ccccc24)cc(OC)c1OC","IC50","'='",0.141,"nM",9.85,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1138205","Inhibition of human plasma BChE","J. Med. Chem.",2006,548.68,4.89
"CHEMBL371787","CC(NC(=O)Oc1cccc2C3C(CCN3C)COc12)c4ccccc4","IC50","'='",209,"nM",6.68,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1137822","Inhibitory concentration against human serum butyrylcholinesterase activity","J. Med. Chem.",2004,352.43,3.92
"CHEMBL243274","CCN(CCCCCCNC1=CC(=O)C(=CC1=O)NCCCCCCN(CC)Cc2ccccc2C)Cc3ccccc3C","IC50","'='",2080,"nM",5.68,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1148814","Inhibition of human recombinant butyrylcholinesterase","J. Med. Chem.",2007,600.89,6.87
"CHEMBL394348","CCN(CCCCCCNC1=CC(=O)C(=CC1=O)NCCCCCCN(CC)CCc2ccccc2OC)CCc3ccccc3OC","IC50","'='",518,"nM",6.29,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1148814","Inhibition of human recombinant butyrylcholinesterase","J. Med. Chem.",2007,660.94,6.35
"CHEMBL396050","CCN(CCCCCCNC1=C(C(=O)C(=C(C1=O)c2ccccc2)NCCCCCCN(CC)Cc3ccccc3OC)c4ccccc4)Cc5ccccc5OC","IC50","'='",2250,"nM",5.65,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1148814","Inhibition of human recombinant butyrylcholinesterase","J. Med. Chem.",2007,785.09,9.32
"CHEMBL3338949","c1cncc(c1)c2nnc3sc(nn23)c4ccc[nH]4","IC50","'='",13700,"nM",4.86,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3352388","Inhibition of human BChE by Ellman's method","Bioorg. Med. Chem.",2014,268.31,2.24
"CHEMBL390598","CN(CCCCCCCCCCOc1ccc2C(=O)c3ccccc3Oc2c1)Cc4ccccc4","IC50","'='",100,"nM",7,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1144481","Inhibition of human serum BuChE","Bioorg. Med. Chem.",2007,471.64,7.58
"CHEMBL224469","CN(CCCCCCCCOc1ccc2C(=O)c3ccccc3Oc2c1)Cc4ccccc4","IC50","'='",80,"nM",7.1,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1144481","Inhibition of human serum BuChE","Bioorg. Med. Chem.",2007,443.59,6.8
"CHEMBL376514","CCN(CC)C(C)C(=O)N1c2ccccc2Sc3ccccc13","IC50","'='",3370,"nM",5.47,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1138205","Inhibition of human plasma BChE","J. Med. Chem.",2006,326.47,4.55
"CHEMBL270349","CC(C)(CO[N+](=O)[O-])C(=O)NCCCNc1c2CCCCc2nc3ccccc13","IC50","'='",5.5,"nM",8.26,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1141589","Inhibition of BuChE by Ellman's assay","J. Med. Chem.",2008,400.48,3.27
"CHEMBL511575","CN(CCCCCCCOc1ccc(cc1)c2oc3ccccc3c2C(=O)c4ccccc4)Cc5ccccc5","IC50","'='",38100,"nM",4.42,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1150277","Inhibition of human serum BuchE after 20 mins by Ellman's method","J. Med. Chem.",2008,531.7,8.79
"CHEMBL374331","Cc1cc(C)c(NCN2C(=O)C(=O)c3ccccc23)cc1C","Ki","'='",2390,"nM",5.62,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1144473","Inhibition of human BChE","J. Med. Chem.",2007,294.35,3.21
"CHEMBL375126","Clc1ccc(CN2C(=O)C(=O)c3ccccc23)cc1Cl","Ki","'='",12600,"nM",4.9,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1144473","Inhibition of human BChE","J. Med. Chem.",2007,306.15,3.72
"CHEMBL597794","COc1ccc2C(=O)\C(=C\c3ccc(CN(C)Cc4ccccc4)cc3)\CCc2c1","IC50","'='",90300,"nM",4.04,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1157624","Inhibition of human BuChE preincubated for 20 mins before substrate addition by Ellman's method","Bioorg. Med. Chem.",2010,397.52,5.54
"CHEMBL590511","O=C(N1CCOCC1)N2c3ccccc3Sc4ccccc24","Ki","'='",7100,"nM",5.15,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1157634","Inhibition of human plasma BuChE by modified Ellman's spectrophotometric method","Bioorg. Med. Chem.",2010,312.39,3.74
"CHEMBL589563","O=C(NCCN1CCCCC1)N2c3ccccc3Sc4ccccc24","Ki","'='",20,"nM",7.7,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1157634","Inhibition of human plasma BuChE by modified Ellman's spectrophotometric method","Bioorg. Med. Chem.",2010,353.49,4.48
"CHEMBL589565","O=C(NCCCN1CCOCC1)N2c3ccccc3Sc4ccccc24","Ki","'='",7860,"nM",5.11,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1157634","Inhibition of human plasma BuChE by modified Ellman's spectrophotometric method","Bioorg. Med. Chem.",2010,369.49,3.72
"CHEMBL610219","COc1ccc2C(=O)\C(=C\c3ccc(CN(C)Cc4ccccc4)cc3)\Cc2c1","IC50","'='",21100,"nM",4.68,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1157624","Inhibition of human BuChE preincubated for 20 mins before substrate addition by Ellman's method","Bioorg. Med. Chem.",2010,383.49,5.15
"CHEMBL481305","CN(C)CCOC(=O)N1c2ccccc2Sc3ccccc13","Ki","'='",2450,"nM",5.61,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1155042","Inhibition of human serum BchE by Ellman's assay","J. Med. Chem.",2008,314.41,3.99
"CHEMBL520588","O=C(OC1CCCC1)N2c3ccccc3Sc4ccccc24","Ki","'='",3190,"nM",5.5,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1155042","Inhibition of human serum BchE by Ellman's assay","J. Med. Chem.",2008,311.41,5.37
"CHEMBL450026","CC(C)OC(=O)N1c2ccccc2Sc3ccccc13","Ki","'='",18100,"nM",4.74,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1155042","Inhibition of human serum BchE by Ellman's assay","J. Med. Chem.",2008,285.37,4.83
"CHEMBL570764","Oc1ccccc1C(=O)O[C@@H]2CO[C@@H]3[C@H](CO[C@H]23)OC(=O)NCc4ccccc4","IC50","'='",0.15,"nM",9.82,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1156822","Inhibition of BuChE in human liver microsomes","J. Med. Chem.",2010,399.4,2.01
"CHEMBL571423","Oc1cccc(c1)C(=O)O[C@@H]2CO[C@@H]3[C@H](CO[C@H]23)OC(=O)NCc4ccccc4","IC50","'='",16,"nM",7.8,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1156822","Inhibition of BuChE in human liver microsomes","J. Med. Chem.",2010,399.4,2.01
"CHEMBL518302","O=C(Oc1ccc2ccccc2c1)N3c4ccccc4Sc5ccccc35","Ki","'='",120,"nM",6.92,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1155042","Inhibition of human serum BchE by Ellman's assay","J. Med. Chem.",2008,369.45,6.64
"CHEMBL481871","COc1cccc(OC(=O)N2c3ccccc3Sc4ccccc24)c1","Ki","'='",710,"nM",6.15,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1155042","Inhibition of human serum BchE by Ellman's assay","J. Med. Chem.",2008,349.41,5.5
"CHEMBL97501","CC1=CN(C2CC(N=[N+]=[N-])C(COP3(=O)OCc4cccc(C)c4O3)O2)C(=O)NC1=O","IC50","'='",40000,"nM",4.4,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1148460","Inhibitory activity towards human butyrylcholinesterase","J. Med. Chem.",2004,449.36,2.85
"CHEMBL137039","C\C=C(/C)\C(=O)N[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@H](CC=C4[C@@H]3CC=C2C1=O)[C@H](C)N(C)C","Ki","'='",1600,"nM",5.8,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1145898","In vitro binding affinity was determined against butyrylcholinesterase from torpedo californica","J. Med. Chem.",2003,438.66,5.07
"CHEMBL383307","CN1CC[C@]2(CC=C(C)C)[C@H]1N(CC=C(C)C)c3ccccc23","IC50","'='",1370,"nM",5.86,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1157353","Inhibition of human plasma BChE after 20 mins by Ellman's method","J. Med. Chem.",2008,310.49,4.73
"CHEMBL452321","COc1ccc2N(Cc3ccccc3)C4N(C)CCC4(Cc5ccccc5)c2c1","IC50","'='",5890,"nM",5.23,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1157353","Inhibition of human plasma BChE after 20 mins by Ellman's method","J. Med. Chem.",2008,384.52,4.86
"CHEMBL3237531","Fc1cc(Cl)ccc1c2nn3c(nnc3s2)c4ccncc4","IC50","'='",9570,"nM",5.02,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3232838","Inhibition of human BChE using butyrylthiocholine iodide as substrate preincubated for 10 mins before substrate addition after 15 mins by Ellman's method","Eur. J. Med. Chem.",2014,331.76,3.71
"CHEMBL450990","CCN(CCCCCCN1CCN(CCCCCCN(CC)Cc2ccccc2OC)C(=O)C1=O)Cc3ccccc3OC","IC50","'='",10300,"nM",4.99,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1152287","Inhibition of human serum BChE by Ellman's assay","J. Med. Chem.",2008,608.87,5.84
"CHEMBL499825","CCN(CCCCCC(=O)N[C@H]1CCCC[C@H]1NC(=O)CCCCCN(CC)Cc2ccccc2OC)Cc3ccccc3OC","IC50","'='",30800,"nM",4.51,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1152287","Inhibition of human serum BChE by Ellman's assay","J. Med. Chem.",2008,636.92,6.71
