"Molecule.ChEMBL.ID","Smiles","Standard.Type","Standard.Relation","Standard.Value","Standard.Units","pChEMBL.Value","Target.ChEMBL.ID","Target.Name","Document.ChEMBL.ID","Assay.Description","Document.Journal","Document.Year","Molecular.Weight","AlogP"
"CHEMBL278819","Cc1cc(nnc1NCCN2CCOCC2)c3ccccc3","IC50","'='",85000,"nM",4.07,"CHEMBL220","Acetylcholinesterase","CHEMBL1155460","Inhibition of AChE","Eur. J. Med. Chem.",2010,298.39,2.2
"CHEMBL150985","Cc1cc(nnc1NCCN2CCOCC2)c3ccc(Cl)cc3","IC50","'='",34000,"nM",4.47,"CHEMBL220","Acetylcholinesterase","CHEMBL1155460","Inhibition of AChE","Eur. J. Med. Chem.",2010,332.84,2.85
"CHEMBL25264","C(CCN1CCc2ccccc2C1)CNc3ccc(nn3)c4ccccc4","IC50","'='",15000,"nM",4.82,"CHEMBL220","Acetylcholinesterase","CHEMBL1155460","Inhibition of AChE","Eur. J. Med. Chem.",2010,358.49,4.39
"CHEMBL1084788","C(Nc1ncc(nn1)c2ccccc2)N3CCCCC3","IC50","'='",60000,"nM",4.22,"CHEMBL220","Acetylcholinesterase","CHEMBL1155460","Inhibition of AChE","Eur. J. Med. Chem.",2010,269.35,2.39
"CHEMBL1084789","C(NC1=NCC(=NN1)c2ccccc2)N3CCCCC3","IC50","'='",47000,"nM",4.33,"CHEMBL220","Acetylcholinesterase","CHEMBL1155460","Inhibition of AChE","Eur. J. Med. Chem.",2010,271.37,1.38
"CHEMBL1084275","Cc1nc2ccc(cc2s1)C(=O)CCC3CCN(Cc4ccccc4)CC3","IC50","'='",6.8,"nM",8.17,"CHEMBL220","Acetylcholinesterase","CHEMBL1155460","Inhibition of AChE","Eur. J. Med. Chem.",2010,378.54,5.48
"CHEMBL1084092","NCCCCCCCCCCNc1c2CCCCc2nc3ccccc13","IC50","'='",147,"nM",6.83,"CHEMBL220","Acetylcholinesterase","CHEMBL1155460","Inhibition of AChE","Eur. J. Med. Chem.",2010,353.55,5.61
"CHEMBL224202","Clc1ccc2c(NCCCCCCNC(=O)\C=C\c3c[nH]c4ccccc34)c5CCCCc5nc2c1","IC50","'='",18,"nM",7.75,"CHEMBL220","Acetylcholinesterase","CHEMBL1155460","Inhibition of AChE","Eur. J. Med. Chem.",2010,501.07,7.05
"CHEMBL119389","CCCCC1=C(C)Cc2c(N)c3ccccc3nc12","IC50","'='",25000,"nM",4.6,"CHEMBL220","Acetylcholinesterase","CHEMBL1155460","Inhibition of AChE","Eur. J. Med. Chem.",2010,252.36,4.34
"CHEMBL189870","Cc1ccc(cc1)S(=O)(=O)N(Cc2ccccc2)c3ccc(N)cc3O","IC50","'='",2500,"nM",5.6,"CHEMBL220","Acetylcholinesterase","CHEMBL1155460","Inhibition of AChE","Eur. J. Med. Chem.",2010,368.46,3.68
"CHEMBL360186","Cc1nn(cc1c2nsc(Nc3ccccc3)n2)S(=O)(=O)c4cc(cc(c4)C(F)(F)F)C(F)(F)F","IC50","'='",2600,"nM",5.58,"CHEMBL220","Acetylcholinesterase","CHEMBL1155460","Inhibition of AChE","Eur. J. Med. Chem.",2010,533.48,5.73
"CHEMBL187030","FC(F)(F)Oc1ccc(NC(=O)CC2S\C(=N\c3ccc(cc3)C4CCCCC4)\NC2=O)cc1","IC50","'='",2900,"nM",5.54,"CHEMBL220","Acetylcholinesterase","CHEMBL1155460","Inhibition of AChE","Eur. J. Med. Chem.",2010,491.54,5.88
"CHEMBL1082738","C(CCCCNc1c2CCCCc2nc3ccccc13)CCCNc4ccnc5ccccc45","IC50","'='",8.8,"nM",8.06,"CHEMBL220","Acetylcholinesterase","CHEMBL1155460","Inhibition of AChE","Eur. J. Med. Chem.",2010,452.65,7.53
"CHEMBL62084","Nc1c2CCCCc2nc3ccc(Cl)cc13","IC50","'='",550,"nM",6.26,"CHEMBL220","Acetylcholinesterase","CHEMBL1155460","Inhibition of AChE","Eur. J. Med. Chem.",2010,232.71,3.35
"CHEMBL1083984","O=C(CCc1c[nH]c2ccccc12)NCCCCCCCNc3c4CCCCc4nc5ccccc35","IC50","'='",0.06,"nM",10.22,"CHEMBL220","Acetylcholinesterase","CHEMBL1155460","Inhibition of AChE","Eur. J. Med. Chem.",2010,482.67,6.71
"CHEMBL1084635","CCN1CC[C@]2(C)[C@H]1Cc3ccc(OC(=O)NC)cc23","IC50","'='",38,"nM",7.42,"CHEMBL220","Acetylcholinesterase","CHEMBL1155460","Inhibition of AChE","Eur. J. Med. Chem.",2010,274.36,2.31
"CHEMBL340672","CC(=O)N(CCC1CCN(Cc2ccccc2)CC1)c3ccccc3","IC50","'='",52,"nM",7.28,"CHEMBL220","Acetylcholinesterase","CHEMBL1155460","Inhibition of AChE","Eur. J. Med. Chem.",2010,336.48,4.34
"CHEMBL419184","[O-][N+](=O)c1ccc2C(=O)N(C3CCN(Cc4ccccc4)CC3)C(=O)c2c1","IC50","'='",27000,"nM",4.57,"CHEMBL220","Acetylcholinesterase","CHEMBL1155460","Inhibition of AChE","Eur. J. Med. Chem.",2010,365.39,2.86
"CHEMBL141203","O=C1N(CCC2CCN(Cc3ccccc3)CC2)C=Cc4ccccc14","IC50","'='",1100,"nM",5.96,"CHEMBL220","Acetylcholinesterase","CHEMBL1155460","Inhibition of AChE","Eur. J. Med. Chem.",2010,346.47,4.3
"CHEMBL140328","O=C1N(CCC2CCN(Cc3ccccc3)CC2)C=Nc4ccccc14","IC50","'='",1200,"nM",5.92,"CHEMBL220","Acetylcholinesterase","CHEMBL1155460","Inhibition of AChE","Eur. J. Med. Chem.",2010,347.46,3.7
"CHEMBL359570","O=C1Cc2cc3c(CCC4CCN(Cc5ccccc5)CC4)noc3cc2N1","IC50","'='",0.33,"nM",9.48,"CHEMBL220","Acetylcholinesterase","CHEMBL1155460","Inhibition of AChE","Eur. J. Med. Chem.",2010,375.47,4.17
"CHEMBL1083069","O=C1CNc2cc3onc(CCC4CCN(Cc5ccccc5)CC4)c3cc2C1","IC50","'='",0.48,"nM",9.32,"CHEMBL220","Acetylcholinesterase","CHEMBL1155460","Inhibition of AChE","Eur. J. Med. Chem.",2010,389.5,4.21
"CHEMBL1086184","COC(=O)c1cc2c(N)c3CCCCc3nc2nc1C","IC50","'='",1000,"nM",6,"CHEMBL220","Acetylcholinesterase","CHEMBL1155458","Inhibition of AChE in human erythrocytes by Ellman's method","J. Med. Chem.",2010,271.32,2.19
"CHEMBL74340","Cc1cccc(CN2CCC(CCC(=O)c3ccc4CCCCNc4c3)CC2)c1","IC50","'='",224,"nM",6.65,"CHEMBL220","Acetylcholinesterase","CHEMBL1155460","Inhibition of AChE","Eur. J. Med. Chem.",2010,390.57,5.62
"CHEMBL3216209","COc1cc2CC(CC3CCN(CCCNc4c5CCCCc5nc6ccccc46)CC3)Cc2cc1OC","IC50","'='",2.16,"nM",8.67,"CHEMBL220","Acetylcholinesterase","CHEMBL1150773","Inhibition of human erythrocyte AChE by Ellman's assay","J. Med. Chem.",2008,586.65,6.45
"CHEMBL1221975","CC(C)(C)[Si](C)(C)O[C@H]1C=C2CCN3Cc4cc5OCOc5cc4[C@H]([C@@H]1OC(=O)c6ccccc6)[C@@H]23","Ki","'='",390,"nM",6.41,"CHEMBL220","Acetylcholinesterase","CHEMBL1221246","Inhibition of AChE by Ellman's assay","Bioorg. Med. Chem. Lett.",2010,505.69,NA
"CHEMBL1222026","CC(=O)O[C@H]1C=C2CCN3Cc4cc5OCOc5cc4[C@H]([C@@H]1OC(=O)c6ccccc6)[C@@H]23","Ki","'='",970,"nM",6.01,"CHEMBL220","Acetylcholinesterase","CHEMBL1221246","Inhibition of AChE by Ellman's assay","Bioorg. Med. Chem. Lett.",2010,433.46,3.18
"CHEMBL433379","Cc1ccc2onc(CCC3CCN(Cc4ccccc4)CC3)c2c1","IC50","'='",7.8,"nM",8.11,"CHEMBL220","Acetylcholinesterase","CHEMBL1155460","Inhibition of AChE","Eur. J. Med. Chem.",2010,334.46,4.98
"CHEMBL1085385","CCCCNC(=O)Oc1ccc2CC3C(CCN3CC)c2c1","IC50","'='",1076,"nM",5.97,"CHEMBL220","Acetylcholinesterase","CHEMBL1155460","Inhibition of AChE","Eur. J. Med. Chem.",2010,302.42,3.31
"CHEMBL93936","C(Cc1noc2cc(ccc12)N3CCOCC3)C4CCN(Cc5ccccc5)CC4","IC50","'='",0.8,"nM",9.1,"CHEMBL220","Acetylcholinesterase","CHEMBL1155460","Inhibition of AChE","Eur. J. Med. Chem.",2010,405.54,4.51
"CHEMBL1085629","CCN1CCC2C1Cc3ccc(OC(=O)NC)cc23","IC50","'='",253,"nM",6.6,"CHEMBL220","Acetylcholinesterase","CHEMBL1155460","Inhibition of AChE","Eur. J. Med. Chem.",2010,260.34,2.14
"CHEMBL575614","CCC1=CC2CC(C1)c3c(N)c4ccncc4nc3C2","IC50","'='",664,"nM",6.18,"CHEMBL220","Acetylcholinesterase","CHEMBL1154060","Inhibition of human recombinant AChE in erythrocytes by Ellman's assay","Bioorg. Med. Chem.",2009,265.36,3.6
"CHEMBL576384","CCCSc1nc2nc3CC4CC(CC(=C4)CC)c3c(N)c2s1","IC50","'='",7270,"nM",5.14,"CHEMBL220","Acetylcholinesterase","CHEMBL1154060","Inhibition of human recombinant AChE in erythrocytes by Ellman's assay","Bioorg. Med. Chem.",2009,345.54,5.16
"CHEMBL574948","CC1=CC2CC(C1)c3c(C2)nc4[nH]ncc4c3N","IC50","'='",50000,"nM",4.3,"CHEMBL220","Acetylcholinesterase","CHEMBL1154060","Inhibition of human recombinant AChE in erythrocytes by Ellman's assay","Bioorg. Med. Chem.",2009,240.31,2.54
"CHEMBL583920","CC1=CC2CC(C1)c3c(C2)nc4cc(Cl)ccc4c3NCCO","IC50","'='",9.66,"nM",8.02,"CHEMBL220","Acetylcholinesterase","CHEMBL1154060","Inhibition of human recombinant AChE in erythrocytes by Ellman's assay","Bioorg. Med. Chem.",2009,328.84,4.29
"CHEMBL573095","CCC1=CC2CC(C1)c3c(C2)nc4cc(Cl)ccc4c3NCCO","IC50","'='",6.75,"nM",8.17,"CHEMBL220","Acetylcholinesterase","CHEMBL1154060","Inhibition of human recombinant AChE in erythrocytes by Ellman's assay","Bioorg. Med. Chem.",2009,342.87,4.68
"CHEMBL569978","COc1ccc2CN(CCCN3CCCCC3)CC[C@@]45C=C[C@H](O)C[C@@H]4Oc1c25","IC50","'='",350,"nM",6.46,"CHEMBL220","Acetylcholinesterase","CHEMBL1156800","Inhibition of human recombinant AChE","J. Med. Chem.",2010,398.55,3.1
"CHEMBL3215769","Clc1ccc(cc1)c2nc3ccc(cc3c4OCCCc24)C(=O)NCCCCCCCCCNc5c6CCCCc6nc7cc(Cl)ccc57","IC50","'='",24.9,"nM",7.6,"CHEMBL220","Acetylcholinesterase","CHEMBL1152433","Inhibition of AChE in human erythrocytes by Ellman's method","J. Med. Chem.",2009,841.58,10.53
"CHEMBL3216429","Clc1ccc(cc1)c2nc3ccc(cc3c4OCCCc24)C(=O)NCCCCCCNc5c6CCCCc6nc7cc(Cl)ccc57","IC50","'='",19.2,"nM",7.72,"CHEMBL220","Acetylcholinesterase","CHEMBL1152433","Inhibition of AChE in human erythrocytes by Ellman's method","J. Med. Chem.",2009,799.5,9.36
"CHEMBL572532","CCN(CCCCCCNC1=CC(=O)C(=CC1=O)NCCCNC(=O)CCCCC2CCSS2)Cc3ccccc3OC","IC50","'='",150,"nM",6.82,"CHEMBL220","Acetylcholinesterase","CHEMBL1154602","Inhibition of human recombinant AChE by Ellman's method","J. Med. Chem.",2009,630.92,5.4
"CHEMBL572453","CCN(CCCNC1=CC(=O)C(=CC1=O)NCCCCCCNC(=O)CCCCC2CCSS2)Cc3ccccc3OC","IC50","'='",160,"nM",6.8,"CHEMBL220","Acetylcholinesterase","CHEMBL1154602","Inhibition of human recombinant AChE by Ellman's method","J. Med. Chem.",2009,630.92,5.4
"CHEMBL486698","Nc1c2CCCCc2nc3cc(Cl)ccc13","IC50","'='",8.32,"nM",8.08,"CHEMBL220","Acetylcholinesterase","CHEMBL1152433","Inhibition of AChE in human erythrocytes by Ellman's method","J. Med. Chem.",2009,269.17,3.35
"CHEMBL93619","COc1cccc2c(CCC3CCN(Cc4ccccc4)CC3)noc12","IC50","'='",7.1,"nM",8.15,"CHEMBL220","Acetylcholinesterase","CHEMBL1127437","Evaluated for the in vitro inhibition of the Acetylcholinesterase (AChE) from human erythrocytes","J. Med. Chem.",1994,350.46,4.68
"CHEMBL416586","CCCCCCCNC(=O)Oc1ccc2CC3N(CC)CC[C@@]3(C)c2c1","IC50","'='",211,"nM",6.68,"CHEMBL220","Acetylcholinesterase","CHEMBL1125437","In vitro inhibitory activity against human AchE (Acetylcholinesterase)","J. Med. Chem.",1992,358.53,4.65
"CHEMBL61715","Nc1c2CCCCc2nc3cc(ccc13)[N+](=O)[O-]","IC50","'='",28.18,"nM",7.55,"CHEMBL220","Acetylcholinesterase","CHEMBL1133184","Experimental pIC50 values for the inhibition of acetylcholinesterase","J. Med. Chem.",2000,243.27,2.6
"CHEMBL92736","CC(=O)Nc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1","IC50","'='",2.8,"nM",8.55,"CHEMBL220","Acetylcholinesterase","CHEMBL1138798","Inhibitory activity against Acetylcholinesterase enzyme using human AChE assay","J. Med. Chem.",2004,377.49,4.63
"CHEMBL130458","CN1CC[C@]2(C)[C@H]1N(C)c3ccc(OC(=O)Nc4ccccc4C)cc23","IC50","'='",10,"nM",8,"CHEMBL220","Acetylcholinesterase","CHEMBL1146079","Anticholinesterase activity against human erythrocyte AChE","J. Med. Chem.",2006,351.45,3.98
"CHEMBL59977","Nc1c2CCCCc2nc3ccc(cc13)[N+](=O)[O-]","IC50","'='",3000,"nM",5.52,"CHEMBL220","Acetylcholinesterase","CHEMBL1133184","Inhibitory activity against human erythrocyte acetylcholinesterase","J. Med. Chem.",2000,243.27,2.6
"CHEMBL61561","CCCCCCCNc1c2CCCCc2nc3cc(F)ccc13","IC50","'='",45.71,"nM",7.34,"CHEMBL220","Acetylcholinesterase","CHEMBL1133184","Experimental pIC50 values for the inhibition of acetylcholinesterase","J. Med. Chem.",2000,314.45,5.64
"CHEMBL313778","COc1cc2C[C@H]([C@@H](O)C3CC[N+](C)(Cc4ccccc4)CC3)C(=O)c2cc1OC","EC50","'='",2700,"nM",5.57,"CHEMBL220","Acetylcholinesterase","CHEMBL1135324","In vitro reversal of vecuronium-induced neuromuscular block in guinea pig hemi-diaphragm.","Bioorg. Med. Chem. Lett.",2002,410.53,3.48
"CHEMBL542266","CN(C)C1CCc2ccc(OC(=O)N(C)C)cc12","IC50","'='",2150,"nM",5.67,"CHEMBL220","Acetylcholinesterase","CHEMBL1135657","In vitro inhibitory concentration against purified Acetylcholinesterase of human erythrocytes; value ranges from 1.66-3.14","J. Med. Chem.",2002,284.79,2.3
"CHEMBL151559","CCN(C)C(=O)Oc1cccc(CCN(C)CC#C)c1","IC50","'='",16600,"nM",4.78,"CHEMBL220","Acetylcholinesterase","CHEMBL1135657","In vitro inhibitory concentration against purified Acetylcholinesterase of human erythrocytes; value ranges from 7.3-50.4","J. Med. Chem.",2002,274.36,2.24
"CHEMBL61849","CCCCCCCNc1c2CCCCc2nc3ccc(C)cc13","IC50","'='",389.05,"nM",6.41,"CHEMBL220","Acetylcholinesterase","CHEMBL1133184","Experimental pIC50 values for the inhibition of acetylcholinesterase","J. Med. Chem.",2000,310.49,5.8
"CHEMBL151883","CCN(C)C(=O)Oc1cccc(CCNCC#C)c1","IC50","'='",30200,"nM",4.52,"CHEMBL220","Acetylcholinesterase","CHEMBL1135657","In vitro inhibitory concentration against purified Acetylcholinesterase of human erythrocytes; value ranges from 9.46-68.1","J. Med. Chem.",2002,260.34,1.9
"CHEMBL318026","Nc1c2CC(O)CCc2nc3ccccc13","IC50","'='",2300,"nM",5.64,"CHEMBL220","Acetylcholinesterase","CHEMBL1129252","Inhibition of Acetylcholinesterase in monkey red blood cell","J. Med. Chem.",1996,214.27,1.67
"CHEMBL205231","CNC(=O)Oc1ccc2N(C)[C@H]3OCC[C@@]3(C)c2c1","IC50","'='",27,"nM",7.57,"CHEMBL220","Acetylcholinesterase","CHEMBL1146079","Anticholinesterase activity against human erythrocyte AChE","J. Med. Chem.",2006,262.31,1.86
"CHEMBL381782","CN1CC[C@@]2(C)[C@@H]1N(C)c3ccc(OC(=O)Nc4ccccc4C)cc23","IC50","'='",5510,"nM",5.26,"CHEMBL220","Acetylcholinesterase","CHEMBL1146079","Anticholinesterase activity against human erythrocyte AChE","J. Med. Chem.",2006,351.45,3.98
"CHEMBL382351","CNC(=O)Oc1ccc2N(C)[C@@H]3N(C)CC[C@]3(C)c2c1","IC50","'='",9890,"nM",5,"CHEMBL220","Acetylcholinesterase","CHEMBL1146079","Anticholinesterase activity against human erythrocyte AChE","J. Med. Chem.",2006,275.35,1.77
"CHEMBL378404","Cc1ccccc1NC(=O)Oc2ccc3O[C@H]4C[C@](C)(CO4)c3c2","IC50","'='",38,"nM",7.42,"CHEMBL220","Acetylcholinesterase","CHEMBL1146079","Anticholinesterase activity against human erythrocyte AChE","J. Med. Chem.",2006,325.36,4
"CHEMBL205967","CCNC(=O)Oc1ccc2O[C@@H]3C[C@@](C)(CO3)c2c1","IC50","'='",2420,"nM",5.62,"CHEMBL220","Acetylcholinesterase","CHEMBL1146079","Anticholinesterase activity against human erythrocyte AChE","J. Med. Chem.",2006,263.29,2.19
"CHEMBL1255901","C\C=C\1/[C@@H]2CC3=C(C=CC(=O)N3)[C@]1(N)CC(=C2)C","IC50","'='",47,"nM",7.33,"CHEMBL220","Acetylcholinesterase","CHEMBL1146079","Anticholinesterase activity against human erythrocyte AChE","J. Med. Chem.",2006,242.32,2
"CHEMBL54727","CN1CC[C@]2(C)C1N(C)c3ccc(OC(=O)Nc4ccccc4)cc23","IC50","'='",22,"nM",7.66,"CHEMBL220","Acetylcholinesterase","CHEMBL1146079","Anticholinesterase activity against human erythrocyte AChE","J. Med. Chem.",2006,337.42,3.67
"CHEMBL2113368","CN(CCCCNc1c2CCCCc2nc3ccccc13)CCCNc4c5[C@H]6C[C@@H](Cc5nc7cc(Cl)ccc47)C=C(C)C6","IC50","'='",0.32,"nM",9.49,"CHEMBL220","Acetylcholinesterase","CHEMBL1142714","Inhibitory concentration against Acetylcholinesterase from human erythrocytes","J. Med. Chem.",2005,717.66,8.94
"CHEMBL86863","COc1cc2C\C(=C/c3cc[n+](Cc4ccccc4)cc3)\C(=O)c2cc1OC","EC50","'='",12,"nM",7.92,"CHEMBL220","Acetylcholinesterase","CHEMBL1135324","In vitro reversal of vecuronium-induced neuromuscular block in guinea pig hemi-diaphragm.","Bioorg. Med. Chem. Lett.",2002,372.44,3.86
"CHEMBL359719","COc1ccc(cc1)C2=CC3=C(C[C@]4(O)[C@@](C)(CC[C@]5(O)C(C)(C)OC(=O)CC[C@]45C)O3)C(=O)O2","IC50","'='",2500,"nM",5.6,"CHEMBL220","Acetylcholinesterase","CHEMBL1141884","Inhibitory concentration against Acetylcholinesterase activity","Bioorg. Med. Chem. Lett.",2005,484.55,3.39
"CHEMBL361165","COc1ccccc1CN(C)CCCN(C)CCCNCCC[n+]2c(c3ccccc3)c4cc(N)ccc4c5ccc(N)cc25","Ki","'='",894,"nM",6.05,"CHEMBL220","Acetylcholinesterase","CHEMBL1145289","Competitive inhibition constant for Acetylcholinesterase","J. Med. Chem.",2005,605.85,5.94
"CHEMBL555666","CC1=CC2CC(C1)c3c(C2)nc4cc(Cl)ccc4c3NCCCCCCNc5c6CCCCc6nc7ccccc57","IC50","'='",0.5,"nM",9.3,"CHEMBL220","Acetylcholinesterase","CHEMBL1142714","Inhibitory concentration against Acetylcholinesterase from human erythrocytes","J. Med. Chem.",2005,638.13,9.4
"CHEMBL362685","CCCCNC(=O)OCCCCCCCCCCCCCCCCOC(=O)NCCCC","Ki","'='",170,"nM",6.77,"CHEMBL220","Acetylcholinesterase","CHEMBL1141982","Inhibition constant for acetylcholinesterase","Bioorg. Med. Chem. Lett.",2005,456.71,7.5
"CHEMBL268499","CN(C)Cc1oc(CSCCCCCCSCc2oc(CN(C)C)cc2)cc1","IC50","'='",740,"nM",6.13,"CHEMBL220","Acetylcholinesterase","CHEMBL1125408","Inhibition of human acetylcholinesterase-I","J. Med. Chem.",1992,424.68,5.72
"CHEMBL13166","CN(C)Cc1oc(CSCCCCCSCc2oc(CN(C)C)cc2)cc1","IC50","'='",900,"nM",6.05,"CHEMBL220","Acetylcholinesterase","CHEMBL1125408","Inhibition of human acetylcholinesterase-I","J. Med. Chem.",1992,410.65,5.33
"CHEMBL205940","CNC(=O)Oc1ccc2N(C)[C@@H]3OCC[C@]3(C)c2c1","IC50","'='",56,"nM",7.25,"CHEMBL220","Acetylcholinesterase","CHEMBL1146079","Anticholinesterase activity against human erythrocyte AChE","J. Med. Chem.",2006,262.31,1.86
"CHEMBL502","COc1cc2CC(CC3CCN(Cc4ccccc4)CC3)C(=O)c2cc1OC","IC50","'='",20,"nM",7.7,"CHEMBL220","Acetylcholinesterase","CHEMBL1157624","Inhibition of human recombinant AChE preincubated for 20 mins before substrate addition by Ellman's method","Bioorg. Med. Chem.",2010,379.5,4.36
"CHEMBL106348","CN(C)CCNc1cc(NCCSCc2oc(CN(C)C)cc2)c(cc1[N+](=O)[O-])[N+](=O)[O-]","IC50","'='",520,"nM",6.28,"CHEMBL220","Acetylcholinesterase","CHEMBL1125532","In vitro inhibition of human acetylcholinesterase.","J. Med. Chem.",1992,466.56,3.48
"CHEMBL1076243","CCCCCCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)Cc3cc4ccc(Cl)cc4s3","IC50","'='",100,"nM",7,"CHEMBL220","Acetylcholinesterase","CHEMBL1154393","Inhibition of human AChE in erythrocyte","J. Med. Chem.",2009,640.29,6.9
"CHEMBL1076260","CCCCCCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c3cc4cccnc4s3","IC50","'='",440,"nM",6.36,"CHEMBL220","Acetylcholinesterase","CHEMBL1154393","Inhibition of human AChE in erythrocyte","J. Med. Chem.",2009,592.81,5.72
"CHEMBL192682","O=C(CCCCC1CCSS1)NCCNc2c3CCCCc3nc4ccccc24","IC50","'='",97,"nM",7.01,"CHEMBL220","Acetylcholinesterase","CHEMBL1141170","Inhibitory concentration against human recombinant acetylcholinesterase","J. Med. Chem.",2005,429.66,5.36
"CHEMBL424833","O=C(CCCCC1CCSS1)NCCCCNc2c3CCCCc3nc4ccccc24","IC50","'='",35.2,"nM",7.45,"CHEMBL220","Acetylcholinesterase","CHEMBL1141170","Inhibitory concentration against human recombinant acetylcholinesterase","J. Med. Chem.",2005,457.71,6.14
"CHEMBL195067","O=C(CCCCC1CCSS1)NCCCCCCCNc2c3CCCCc3nc4ccccc24","IC50","'='",32.7,"nM",7.49,"CHEMBL220","Acetylcholinesterase","CHEMBL1141170","Inhibitory concentration against human recombinant acetylcholinesterase","J. Med. Chem.",2005,499.79,7.31
"CHEMBL192953","CCN(CC)CCN1CC(=O)N(CCc2ccccc2)CC1=O","IC50","'='",20000,"nM",4.7,"CHEMBL220","Acetylcholinesterase","CHEMBL1143583","Inhibitory concentration against Acetylcholinesterase; (range = 2-20 uM)","J. Med. Chem.",2005,317.43,1.24
"CHEMBL288549","CCCCCCCNC(=O)Oc1ccc2CC3N(Cc4ccccc4)CC[C@@]3(C)c2c1","IC50","'='",506,"nM",6.3,"CHEMBL220","Acetylcholinesterase","CHEMBL1125437","In vitro inhibitory activity against human Acetylcholinesterase","J. Med. Chem.",1992,420.6,5.83
"CHEMBL11805","COc1ccccc1CN(C)CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCN(C)Cc2ccccc2OC","IC50","'='",169.82,"nM",6.77,"CHEMBL220","Acetylcholinesterase","CHEMBL1135995","Inhibitory activity on Acetylcholinesterase (AChE) from human erythrocytes","J. Med. Chem.",2002,666.99,7.65
"CHEMBL1085758","CN(C)C(=O)Oc1ccc(cc1)c2cn3c(Cl)cccc3[n+]2C","IC50","'='",12600,"nM",4.9,"CHEMBL220","Acetylcholinesterase","CHEMBL1155460","Inhibition of AChE","Eur. J. Med. Chem.",2010,366.25,3.14
"CHEMBL1085129","CCCCCCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3C(=O)C=COc3c2)c1","IC50","'='",21,"nM",7.68,"CHEMBL220","Acetylcholinesterase","CHEMBL1155460","Inhibition of AChE","Eur. J. Med. Chem.",2010,466.58,5.36
"CHEMBL128043","CCCCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3C(=O)C=C(Oc3c2)c4ccccc4)c1","IC50","'='",31,"nM",7.51,"CHEMBL220","Acetylcholinesterase","CHEMBL1155460","Inhibition of AChE","Eur. J. Med. Chem.",2010,514.62,6.25
"CHEMBL128202","CCN(CCCOc1ccc2C(=O)c3ccccc3Oc2c1)Cc4cccc(OC(=O)NC)c4","IC50","'='",0.56,"nM",9.25,"CHEMBL220","Acetylcholinesterase","CHEMBL1155460","Inhibition of AChE","Eur. J. Med. Chem.",2010,460.53,4.96
"CHEMBL1083976","CCCCCCNC(=O)Oc1cccc(CN(CCC)CCCOc2ccc3C(=O)c4ccccc4Oc3c2)c1","IC50","'='",400,"nM",6.4,"CHEMBL220","Acetylcholinesterase","CHEMBL1155460","Inhibition of AChE","Eur. J. Med. Chem.",2010,544.69,7.3
"CHEMBL812","CN(C)C(=O)Oc1ccc[n+](C)c1","IC50","'='",360,"nM",6.44,"CHEMBL220","Acetylcholinesterase","CHEMBL1177652","Inhibition of human whole RBC AChE pretreated for 30 mins by Ellman technique","Bioorg. Med. Chem.",2010,261.12,0.57
"CHEMBL1241427","CNC(=O)Oc1ccc2N[C@H]3N(C)CC[C@@]3(C)c2c1","IC50","'='",56.7,"nM",7.25,"CHEMBL220","Acetylcholinesterase","CHEMBL1240490","Inhibition of human AChE by Ellmans test","J. Med. Chem.",2010,261.32,1.75
"CHEMBL1243359","CNC(=O)Oc1ccc2[C@@H]3[C@@H](CCN3C)CCc2c1","IC50","'='",17.3,"nM",7.76,"CHEMBL220","Acetylcholinesterase","CHEMBL1240490","Inhibition of human AChE by Ellmans test","J. Med. Chem.",2010,260.34,2.34
"CHEMBL1243297","C[C@@]12CCN(Cc3ccccc3)[C@@H]1N(Cc4ccccc4)c5ccc(OC(=O)Nc6ccccc6)cc25","IC50","'='",41130,"nM",4.39,"CHEMBL220","Acetylcholinesterase","CHEMBL1240490","Inhibition of human AChE by Ellmans test","J. Med. Chem.",2010,489.62,6.81
"CHEMBL132285","CN(C)Cc1cc2N(C)[C@H]3N(C)CC[C@@]3(C)c2cc1OC(=O)Nc4ccccc4","IC50","'='",780.4,"nM",6.11,"CHEMBL220","Acetylcholinesterase","CHEMBL1240490","Inhibition of human AChE by Ellmans test","J. Med. Chem.",2010,394.52,3.73
"CHEMBL1243111","CN1CC[C@]2(C)[C@H]1N(Cc3ccccc3)c4ccc(OC(=O)Nc5ccccc5)cc24","IC50","'='",245.3,"nM",6.61,"CHEMBL220","Acetylcholinesterase","CHEMBL1240490","Inhibition of human AChE by Ellmans test","J. Med. Chem.",2010,413.52,5.24
"CHEMBL590031","CO[P@@]1(=O)CC[C@H]2COC(=O)C2=C(C)O1","Ki","'='",24000,"nM",4.62,"CHEMBL220","Acetylcholinesterase","CHEMBL1157647","Inhibition of human AChE assessed as equilibrium binding by modified Ellman's spectrophotometric method","Bioorg. Med. Chem.",2010,232.17,1.69
